CO_MUNICIP,DS_NOME
510460,ITIQUIRA
291690,ITIRUCU
352380,ITOBI
150330,IGARAPE-MIRI
313020,IGARATINGA
352040,ILHABELA
313050,ILICINEA
431033,IMBE
411010,IMBITUVA
411030,INAJA
313065,INDAIABIRA
352060,INDIANA
520995,INDIARA
150340,INHANGAPI
220470,INHUMA
500440,INOCENCIA
313120,IPANEMA
313130,IPATINGA
315010,PIAU
315020,PIEDADE DE PONTE NOVA
411910,PIEN
420170,ASCURRA
250135,ASSUNCAO
130020,ATALAIA DO NORTE
355695,VITORIA BRASIL
412870,VITORINO
355700,VOTORANTIM
221170,WALL FERRAZ
317220,WENCESLAU BRAZ
172210,XAMBIOA
120070,XAPURI
261650,XEXEU
432240,URUGUAIANA
355600,URUPES
293280,UTINGA
432253,VALE DO SOL
221130,VALENCA DO PIAUI
317100,VAZANTE
412853,VENTANIA
432270,VERA CRUZ
432280,VERANOPOLIS
293325,VEREDA
261620,VERTENTES
320510,VIANA
317130,VICOSA
432335,VILA LANGARO
221160,VILA NOVA DO PIAUI
510860,VILA RICA
431112,JAQUIRANA
230710,JARDIM
220525,JARDIM DO MULATO
110011,JARU
521200,JAUPACI
230725,JIJOCA DE JERICOACOARA
230620,ITAICABA
420820,ITAJAI
313290,ITAMOGI
320280,ITAPEMIRIM
260775,ITAPISSUMA
230660,ITATIRA
313420,ITUIUTABA
500430,IGUATEMI
352044,ILHA SOLTEIRA
420750,INDAIAL
230580,IPU
130185,IRANDUBA
352170,ITABERA
312830,GUARANESIA
312890,GUIMARANIA
251620,SOUSA
261450,SURUBIM
130406,TABATINGA
412575,SAO PEDRO DO IGUACU
355050,SAO PEDRO DO TURVO
241280,SAO RAFAEL
221060,SAO RAIMUNDO NONATO
355060,SAO ROQUE
320495,SAO ROQUE DO CANAA
291733,IUIU
411150,IVAIPORA
521160,IVOLANDIA
352420,JABORANDI
352450,JACI
220515,JACOBINA DO PIAUI
130423,TONANTINS
241440,TOUROS
316930,TRES CORACOES
432180,TRES DE MAIO
316940,TRES PONTAS
432200,TRIUNFO
211223,TRIZIDELA DO VALE
421860,TROMBUDO CENTRAL
293190,TUCANO
150810,TUCURUI
432215,TUNAS
355500,TUPA
432220,TUPANCIRETA
261590,TUPARETAMA
355510,TUPI PAULISTA
355520,TURIUBA
522150,TURVANIA
293200,UAUA
231360,UBAJARA
293230,UBATA
412800,UBIRATA
522157,UIRAPURU
270930,UNIAO DOS PALMARES
241460,UPANEMA
431442,PICADA CAFE
150563,PICARRA
250375,CAJAZEIRINHAS
220208,CAJUEIRO DA PRAIA
350940,CAJURU
160020,CALCOENE
250380,CALDAS BRANDAO
420315,CALMON
290570,CAMACARI
290580,CAMAMU
430350,CAMAQUA
311090,CAMPANHA
430367,CAMPESTRE DA SERRA
350945,CAMPINA DO MONTE ALEGRE
430270,BUTIA
410315,BOM JESUS DO SUL
430235,BOM PRINCIPIO
310790,BOM REPOUSO
140015,BONFIM
290400,BONINAL
310830,BORDA DA MATA
310840,BOTELHOS
290420,BOTUPORA
430260,BRAGA
310870,BRAS PIRES
310855,BRASILANDIA DE MINAS
220196,BRASILEIRA
320115,BREJETUBA
350775,BREJO ALEGRE
220198,BREJO DO PIAUI
330170,DUQUE DE CAXIAS
410753,ENTRE RIOS DO OESTE
130150,ENVIRA
240340,EQUADOR
420519,ERMO
410752,ESPERANCA NOVA
312430,ESPINOSA
351519,ESPIRITO SANTO DO TURVO
430770,ESTEIO
351520,ESTRELA D'OESTE
312500,EWBANK DA CAMARA
250610,FAGUNDES
430786,FAGUNDES VARELA
410660,CRUZEIRO DO OESTE
430620,CRUZEIRO DO SUL
250500,CUBATI
150276,CUMARU DO NORTE
260500,CUPIRA
250527,CURRAL DE CIMA
150285,CURUA
160021,CUTIAS
430630,DAVID CANABARRO
312120,DELFINOPOLIS
230426,DEPUTADO IRAPUAN PINHEIRO
351370,DESCALVADO
312140,DESTERRO DE ENTRE RIOS
410715,DIAMANTE D'OESTE
291005,DIAS D'AVILA
420500,DIONISIO CERQUEIRA
410270,BARRA DO JACARE
130006,AMATURA
410130,ANTONIO OLINTO
432254,VALE REAL
355480,TREMEMBE
412710,TELEMACO BORBA
420195,BALNEARIO ARROIO DO SILVA
420205,BALNEARIO BARRA DO SUL
420215,BELMONTE
420395,CAPIVARI DE BAIXO
420419,CHAPADAO DO LAGEADO
420440,CORONEL FREITAS
420470,CUNHA PORA
420475,CUNHATAI
420915,JOSE BOITEUX
420950,LAURENTINO
420980,LEOBERTO LEAL
421085,MIRIM DOCE
421145,NOVA ITABERABA
421230,PAULO LOPES
421410,PRESIDENTE NEREU
421450,RIO DO CAMPO
421505,RIO RUFINO
421540,SALTO VELOSO
421600,SAO CARLOS
421690,SAO LOURENCO DO OESTE
421730,SAUDADES
421830,TRES BARRAS
421850,TREZE TILIAS
150660,SANTA MARIA DO PARA
354390,RIO CLARO
171865,RIO DA CONCEICAO
330450,RIO DAS FLORES
315510,RIO DO PRADO
315520,RIO ESPERA
270770,RIO LARGO
320440,RIO NOVO DO SUL
315570,RIO PIRACICABA
521878,RIO QUENTE
431575,RIOZINHO
315610,RITAPOLIS
431590,RODEIO BONITO
120042,RODRIGUES ALVES
312170,DIOGO DE VASCONCELOS
312190,DIVINESIA
351390,DIVINOLANDIA
312230,DIVINOPOLIS
312245,DIVISOPOLIS
351340,CRUZEIRO
410720,DOIS VIZINHOS
312247,DOM BOSCO
430660,DOM PEDRITO
210380,DOM PEDRO
312270,DOM SILVERIO
312280,DOM VICOSO
320190,DOMINGOS MARTINS
220342,DOMINGOS MOURAO
312290,DONA EUSEBIA
150172,BRASIL NOVO
350770,BRAUNA
150178,BREU BRANCO
310900,BRUMADINHO
420287,BRUNOPOLIS
260270,BUENOS AIRES
290470,BUERAREMA
210230,BURITI BRAVO
210235,BURITIRANA
110045,BURITIS
350580,BASTOS
350590,BATATAIS
220155,BELA VISTA DO PIAUI
150140,BELEM
330045,BELFORD ROXO
290340,BELMONTE
260170,BELO JARDIM
150145,BELTERRA
430205,BENJAMIN CONSTANT DO SUL
210190,BEQUIMAO
170320,BERNARDO SAYAO
220173,BETANIA DO PIAUI
310680,BIAS FORTES
350640,BILAC
314550,OLIMPIO NORONHA
210745,OLINDA NOVA DO MARANHAO
314560,OLIVEIRA
292320,OLIVEIRA DOS BREJINHOS
270600,OLIVENCA
353680,PEDRA BELA
353715,PEDRINHAS PAULISTA
353800,PINDAMONHANGABA
353880,PIRAJU
354310,RIBEIRAO CORRENTE
354440,RUBIACEA
354515,SALTINHO
354620,SANTA CRUZ DA CONCEICAO
354630,SANTA CRUZ DAS PALMEIRAS
354710,SANTA MERCEDES
354740,SANTA RITA D'OESTE
354850,SANTOS
210355,CONCEICAO DO LAGO-ACU
250250,BOQUEIRAO
520396,BURITINOPOLIS
350540,BARRA DO TURVO
170105,ANGICO
280020,AQUIDABA
310440,ARGIRITA
150830,VISEU
522100,TAQUARAL DE GOIAS
316620,SENHORA DOS REMEDIOS
355040,SAO PEDRO
251300,SALGADINHO
210860,PINHEIRO
241010,POCO BRANCO
521600,PANAMA
240920,PASSAGEM
510885,NOVA MARILANDIA
130230,JUTAI
313695,JUVENILIA
420920,LACERDOPOLIS
291870,LAFAIETE COUTINHO
210590,LAGO VERDE
220555,LAGOA ALEGRE
240620,LAGOA D'ANTA
270410,LAGOA DA CANOA
240630,LAGOA DE PEDRAS
240640,LAGOA DE VELHOS
260845,LAGOA DO CARRO
260860,LAGOA DO OURO
431127,LAGOA DOS TRES CANTOS
260875,LAGOA GRANDE
313760,LAGOA SANTA
220554,LAGOINHA DO PIAUI
431142,LAJEADO DO BUGRE
352400,ITUPEVA
431080,IVOTI
411170,JABOTI
313460,JABOTICATUBAS
355680,VIRADOURO
317190,VIRGOLANDIA
432370,VISTA GAUCHA
316920,TOMBOS
432149,TOROPI
355470,TORRINHA
270920,TRAIPU
330590,TRAJANO DE MORAES
230720,JATI
351700,GETULINA
351220,CONCHAL
311230,CAPELINHA
250280,BREJO DO CRUZ
290360,BIRITINGA
353610,PARDINHO
150480,MONTE ALEGRE
521140,ITAUCU
520760,FAZENDA NOVA
320160,CONCEICAO DA BARRA
170190,ARAGUACEMA
353470,OURINHOS
430865,GARRUCHOS
260410,CARUARU
521645,PEROLANDIA
251490,SAO MAMEDE
539930,REGIAO ADMINISTRATIVA DO JARDIM BOTANICO
539931,REGIAO ADMINISTRATIVA DO SUDOESTE/OCTOGONAL
110000,MUNICIPIO IGNORADO - RO
539933,REGIAO ADMINISTRATIVA DE SCIA (ESTRUTURAL)
240000,MUNICIPIO IGNORADO - RN
270000,MUNICIPIO IGNORADO - AL
280000,MUNICIPIO IGNORADO - SE
310000,MUNICIPIO IGNORADO - MG
320000,MUNICIPIO IGNORADO - ES
330000,MUNICIPIO IGNORADO - RJ
350000,MUNICIPIO IGNORADO - SP
430000,MUNICIPIO IGNORADO - RS
500000,MUNICIPIO IGNORADO - MS
510000,MUNICIPIO IGNORADO - MT
520000,MUNICIPIO IGNORADO - GO
530000,MUNICIPIO IGNORADO - DF
539934,REGIAO ADMINISTRATIVA DE VICENTE PIRES
350360,AREIOPOLIS
290740,CATOLANDIA
311547,CATUTI
520530,CAVALCANTE
210300,CAXIAS
260430,CEDRO
520470,CAMPINORTE
290590,CAMPO ALEGRE DE LOURDES
311130,CAMPO DO MEIO
290600,CAMPO FORMOSO
270150,CAMPO GRANDE
220213,CAMPO GRANDE DO PIAUI
410425,CAMPO MAGRO
410430,CAMPO MOURAO
110070,CAMPO NOVO DE RONDONIA
240210,CAMPO REDONDO
311150,CAMPOS ALTOS
350970,CAMPOS DO JORDAO
311160,CAMPOS GERAIS
170384,CAMPOS LINDOS
230270,CAMPOS SALES
260360,CAMUTANGA
350990,CANANEIA
290630,CANAVIEIRAS
353960,PLANALTO
315160,PLANURA
431475,POCO DAS ANTAS
280550,POCO VERDE
315180,POCOS DE CALDAS
251210,POMBAL
352940,MAUA
521300,MAURILANDIA
310600,BELA VISTA DE MINAS
410280,BELA VISTA DO PARAISO
270080,BELEM
260150,BELEM DE MARIA
250200,BELEM DO BREJO DO CRUZ
310610,BELMIRO BRAGA
420220,BENEDITO NOVO
350620,BENTO DE ABREU
430210,BENTO GONCALVES
310665,BERIZAL
250205,BERNARDINO BATISTA
220170,BERTOLINIA
260180,BETANIA
420230,BIGUACU
410290,BITURUNA
310710,BOA ESPERANCA
290370,BOA NOVA
250210,BOA VENTURA
430225,BOA VISTA DO SUL
350700,BOITUVA
420250,BOM JARDIM DA SERRA
250220,BOM JESUS
290395,BOM JESUS DA SERRA
320070,ATILIO VIVACQUA
520260,AURILANDIA
150100,AVEIRO
210110,AXIXA
412130,RANCHO ALEGRE
315390,RAPOSOS
412150,REBOUCAS
171855,RIACHINHO
241090,RIACHUELO
210955,RIBAMAR FIQUENE
220887,RIBEIRA DO PIAUI
510718,RIBEIRAO CASCALHEIRA
354323,RIBEIRAO DOS INDIOS
280600,RIBEIROPOLIS
315220,PORTEIRINHA
120080,PORTO ACRE
350310,ARANDU
310360,ARANTINA
410150,ARAPONGAS
410165,ARAPUA
250090,ARARA
350330,ARARAS
260110,ARARIPINA
430090,ARATIBA
410180,ARAUCARIA
350340,AREALVA
250115,AREIA DE BARAUNAS
330023,ARMACAO DOS BUZIOS
220090,AROAZES
170240,ARRAIAS
430120,ARROIO DO TIGRE
350380,ARTUR NOGUEIRA
410190,ASSAI
350400,ASSIS
510490,JANGADA
500490,JARAGUARI
411250,JARDIM ALEGRE
240570,JARDIM DO SERIDO
292690,RIO DO PIRES
431555,RIO DOS INDIOS
354410,RIO GRANDE DA SERRA
150616,RIO MARIA
315540,RIO NOVO
500740,RIO VERDE DE MATO GROSSO
421507,RIQUEZA
431580,ROCA SALES
412260,RONDON
354425,ROSANA
510770,ROSARIO OESTE
354450,RUBINEIA
315670,SABARA
315680,SABINOPOLIS
354470,SAGRES
354490,SALES OLIVEIRA
280620,SALGADO
315700,SALINAS
354510,SALMOURAO
421535,SALTINHO
251250,QUEIMADAS
354190,QUELUZ
521850,QUIRINOPOLIS
231135,QUIXELO
241050,RAFAEL FERNANDES
251274,RIACHAO
315445,RIACHINHO
241080,RIACHO DE SANTANA
280590,RIACHUELO
354300,RIBEIRAO BRANCO
354325,RIBEIRAO GRANDE
510719,RIBEIRAOZINHO
315480,RIO ACIMA
320435,RIO BANANAL
412215,RIO BONITO DO IGUACU
412217,RIO BRANCO DO IVAI
510677,PORTO ALEGRE DO NORTE
412010,PORTO AMAZONAS
241025,PORTO DO MANGUE
431505,PORTO MAUA
210905,PORTO RICO DO MARANHAO
431507,PORTO VERA CRUZ
231123,POTIRETAMA
431513,POUSO NOVO
354085,PRACINHA
292550,PRADO
421380,PRAIA GRANDE
220860,PRATA DO PIAUI
210940,PRIMEIRA CRUZ
354160,PROMISSAO
315360,PRUDENTE DE MORAIS
241040,PUREZA
354165,QUADRA
150611,QUATIPURU
290327,BARROCAS
240185,CAICARA DO NORTE
520450,CALDAS NOVAS
430355,CAMARGO
311070,CAMBUQUIRA
410400,CAMPINA GRANDE DO SUL
410322,BOM SUCESSO DO SUL
280067,BOQUIM
430250,BOSSOROCA
250290,BREJO DOS SANTOS
290450,BROTAS DE MACAUBAS
120013,BUJARI
310590,BARROSO
210177,BELA VISTA DO MARANHAO
310650,BERILO
350650,BIRIGUI
350670,BOA ESPERANCA DO SUL
310730,BOCAIUVA
350410,ATIBAIA
350450,AVARE
420207,BALNEARIO GAIVOTA
310540,BARAO DE COCAIS
260130,BARRA DE GUABIRABA
170307,BARRA DO OURO
230195,BARREIRA
420005,ABDON BATISTA
520015,ADELANDIA
150030,AFUA
290040,AGUA FRIA
510279,CARLINDA
230340,CARNAUBAL
140023,CAROEBE
311460,CARRANCAS
311480,CARVALHOS
290720,CASA NOVA
230350,CASCAVEL
351090,CASSIA DOS COQUEIROS
110090,CASTANHEIRAS
351100,CASTILHO
311530,CATAGUASES
220210,CAMPINAS DO PIAUI
520480,CAMPO ALEGRE DE GOIAS
430390,CAMPO BOM
280100,CAMPO DO BRITO
410420,CAMPO LARGO
220220,CAMPO MAIOR
350840,CABREUVA
270130,CAJUEIRO
310800,BOM SUCESSO
230250,BREJO SANTO
420213,BELA VISTA DO TOLDO
310740,BOM DESPACHO
290390,BOM JESUS DA LAPA
310510,BAMBUI
170305,BANDEIRANTES DO TOCANTINS
130050,BARREIRINHA
310470,ATALEIA
410010,ABATIA
150520,OEIRAS DO PARA
353390,OLIMPIA
410250,BARBOSA FERRAZ
290270,BARRA
290280,BARRA DA ESTIVA
270050,BARRA DE SANTO ANTONIO
350535,BARRA DO CHAPEU
310570,BARRA LONGA
410260,BARRACAO
210170,BARREIRINHAS
230200,BARRO
290323,BARRO ALTO
220140,BARRO DURO
310020,ABAETE
230010,ABAIARA
290010,ABAIRA
150013,ABEL FIGUEIREDO
310030,ABRE CAMPO
310040,ACAIACA
230020,ACARAU
510010,ACORIZAL
310050,ACUCENA
350020,ADOLFO
420030,AGRONOMICA
250010,AGUA BRANCA
500020,AGUA CLARA
320016,AGUA DOCE DO NORTE
350030,AGUAI
420050,AGUAS DE CHAPECO
520025,AGUAS LINDAS DE GOIAS
430010,AGUDO
430040,ALEGRETE
320030,ALFREDO CHAVES
150060,ALTAMIRA
520140,APARECIDA DE GOIANIA
250080,ARACAGI
350290,ARACOIABA DA SERRA
350315,ARAPEI
250100,ARARUNA
290520,CAETITE
290880,CONTENDAS DO SINCORA
290920,CORONEL JOAO SA
291140,GLORIA
291680,ITARANTIM
291710,ITORORO
291720,ITUACU
291730,ITUBERA
291750,JACOBINA
291950,LIVRAMENTO DE NOSSA SENHORA
292000,MAIQUINIQUE
292030,MALHADA DE PEDRAS
292090,MASCOTE
292170,MORRO DO CHAPEU
292190,MUCUGE
292335,OUROLANDIA
292340,PALMAS DE MONTE ALTO
292370,PARATINGA
292390,PAU BRASIL
292420,PEDRO ALEXANDRE
292210,MUNDO NOVO
353210,MURUTINGA DO SUL
521410,MUTUNOPOLIS
314430,NANUQUE
292250,NAZARE
353240,NAZARE PAULISTA
280440,NEOPOLIS
353250,NEVES PAULISTA
210720,NINA RODRIGUES
353270,NIPOA
314080,MATIAS BARBOSA
411570,MATINHOS
354360,RIFAINA
354380,RINOPOLIS
412210,RIO BOM
510720,RIO BRANCO
220850,PORTO
421350,PORTO BELO
315230,PORTO FIRME
270750,PORTO REAL DO COLEGIO
171830,PRAIA NORTE
292575,PRESIDENTE TANCREDO NEVES
412060,PRUDENTOPOLIS
411930,PINHAO
292467,PIRAI DO NORTE
431460,PIRATINI
292470,PIRIPA
292490,PLANALTINO
510650,POCONE
316295,SAO JOSE DA LAPA
316300,SAO JOSE DA SAFIRA
316350,SAO JOSE DO JACURI
316360,SAO JOSE DO MANTIMENTO
316380,SAO MIGUEL DO ANTA
316400,SAO PEDRO DOS FERROS
316440,SAO SEBASTIAO DA BELA VISTA
316500,SAO TIAGO
316690,SERRANIA
316780,SOLEDADE DE MINAS
316840,TARUMIRIM
316890,TIROS
316950,TUMIRITINGA
317010,UBERABA
317020,UBERLANDIA
320100,BOA ESPERANCA
320370,MUNIZ FREIRE
330022,AREAL
330130,CASIMIRO DE ABREU
330140,CONCEICAO DE MACABU
330160,DUAS BARRAS
330187,IGUABA GRANDE
330270,MARICA
330340,NOVA FRIBURGO
330410,PORCIUNCULA
330460,SANTA MARIA MADALENA
350040,AGUAS DA PRATA
411270,JATAIZINHO
521056,ITAGUARI
316160,SAO GERALDO DA PIEDADE
330490,SAO GONCALO
241200,SAO GONCALO DO AMARANTE
220975,SAO GONCALO DO GURGUEIA
316190,SAO GONCALO DO RIO ABAIXO
316210,SAO GOTARDO
261320,SAO JOAO
316220,SAO JOAO BATISTA DO GLORIA
140050,SAO JOAO DA BALIZA
220987,SAO JOAO DA FRONTEIRA
316225,SAO JOAO DA LAGOA
522005,SAO JOAO DA PARAUNA
354920,SAO JOAO DAS DUAS PONTES
354925,SAO JOAO DE IRACEMA
330510,SAO JOAO DE MERITI
251400,SAO JOAO DO CARIRI
430950,GUARANI DAS MISSOES
510410,GUARANTA DO NORTE
351830,GUARAREMA
351850,GUAREI
312880,GUIDOVAL
250640,GURINHEM
430710,HERVAL
520970,HIDROLANDIA
220460,HUGO NAPOLEAO
410970,IBAITI
230526,IBARETAMA
230530,IBIAPINA
311760,CONCEICAO DO PARA
430467,CAPIVARI DO SUL
140020,CARACARAI
311320,CARANDAI
130100,CARAUARI
311350,CARBONITA
280140,CARIRA
430485,CARLOS GOMES
311410,CARMO DE MINAS
311440,CARMO DO RIO CLARO
170388,CARMOLANDIA
260390,CARNAIBA
240250,CARNAUBAIS
260400,CARPINA
311470,CARVALHOPOLIS
430490,CASCA
260415,CASINHAS
150240,CASTANHAL
220260,CASTELO DO PIAUI
410500,CATANDUVAS
290750,CATU
290755,CATURAMA
230370,CAUCAIA
420410,CAXAMBU DO SUL
220265,CAXINGO
311560,CEDRO DO ABAETE
430380,CAMPINAS DO SUL
270140,CAMPO ALEGRE
420340,CAMPO BELO DO SUL
520495,CAMPOS VERDES
430550,CIRIACO
311660,CLAUDIO
130120,COARI
420425,COCAL DO SUL
290810,COCOS
351200,COLINA
520552,COLINAS DO SUL
251315,SANTA CECILIA
354610,SANTA CLARA D'OESTE
261247,SANTA CRUZ DA BAIXA VERDE
315733,SANTA CRUZ DE MINAS
315737,SANTA CRUZ DE SALINAS
261250,SANTA CRUZ DO CAPIBARIBE
315740,SANTA CRUZ DO ESCALVADO
220915,SANTA CRUZ DOS MILAGRES
354650,SANTA ERNESTINA
521925,SANTA FE DE GOIAS
171886,SANTA FE DO ARAGUAIA
354660,SANTA FE DO SUL
220920,SANTA FILOMENA
210975,SANTA FILOMENA DO MARANHAO
251330,SANTA HELENA
210990,SANTA INES
412370,SANTA ISABEL DO IVAI
412382,SANTA LUCIA
220930,SANTA LUZ
315790,SANTA MARGARIDA
261260,SANTA MARIA DA BOA VISTA
250450,CONDADO
311783,CONEGO MARINHO
311790,CONGONHAL
311830,CONSELHEIRO LAFAIETE
430580,CONSTANTINA
311870,COQUEIRAL
290900,CORDEIROS
316110,SAO FRANCISCO
220965,SAO FRANCISCO DE ASSIS DO PIAUI
330475,SAO FRANCISCO DE ITABAPOANA
292920,SAO FRANCISCO DO CONDE
316140,SAO FRANCISCO DO GLORIA
211090,SAO FRANCISCO DO MARANHAO
231220,SANTA QUITERIA
211020,SANTA RITA
292840,SANTA RITA DE CASSIA
521940,SANTA RITA DO ARAGUAIA
500755,SANTA RITA DO PARDO
315970,SANTA ROSA DA SERRA
280650,SANTA ROSA DE LIMA
220937,SANTA ROSA DO PIAUI
320460,SANTA TERESA
421568,SANTA TEREZINHA DO PROGRESSO
431730,SANTA VITORIA DO PALMAR
315850,SANTANA DE PIRAPAMA
231210,SANTANA DO CARIRI
270800,SANTANA DO IPANEMA
315890,SANTANA DO MANHUACU
420570,GAROPABA
510385,GAUCHA DO NORTE
510390,GENERAL CARNEIRO
230460,GENERAL SAMPAIO
261130,POMBOS
315200,POMPEU
500660,PONTA PORA
521770,PONTALINA
421330,PONTE ALTA
241020,PORTALEGRE
231110,PORTEIRAS
251090,PAULISTA
314850,PAVAO
292405,PE DE SERRA
251100,PEDRA BRANCA
314900,PEDRA DOURADA
510637,PEDRA PRETA
353690,PEDRANOPOLIS
421240,PEDRAS GRANDES
280510,PEDRINHAS
251272,PEDRO REGIS
150560,PEIXE-BOI
231060,PENAFORTE
421250,PENHA
314960,PEQUI
353740,PEREIRA BARRETO
421260,PERITIBA
353780,PIEDADE
315030,PIEDADE DO RIO GRANDE
270700,PINDOBA
431370,PALMEIRA DAS MISSOES
210760,PALMEIRANDIA
171575,PALMEIROPOLIS
314675,PALMOPOLIS
270640,PAO DE ACUCAR
231020,PARACURU
353550,PARAGUACU PAULISTA
330370,PARAIBA DO SUL
231025,PARAIPABA
171620,PARANA
521630,PARANAIGUARA
510630,PARANATINGA
431403,PARECI NOVO
353620,PARIQUERA-ACU
261040,PARNAMIRIM
314770,PASSA TEMPO
261050,PASSIRA
431407,PASSO DO SOBRADO
421227,PASSOS MAIA
353350,NOVO HORIZONTE
171525,NOVO JARDIM
314535,NOVO ORIENTE DE MINAS
220695,NOVO SANTO ANTONIO
314537,NOVORIZONTE
160050,OIAPOQUE
251040,OLHO D'AGUA
270570,OLHO D'AGUA DAS FLORES
240840,OLHO-D'AGUA DO BORGES
171550,OLIVEIRA DE FATIMA
350335,ARCO-IRIS
312360,ELOI MENDES
355715,ZACARIAS
317070,VARGINHA
412810,UMUARAMA
316830,TAQUARACU DE MINAS
261440,SOLIDAO
211100,SAO JOAO BATISTA
251392,SAO BENTINHO
315860,SANTANA DO DESERTO
412340,SANTA FE
431600,ROLANTE
220890,RIBEIRO GONCALVES
521720,PIRANHAS
220580,LUZILANDIA
210580,LAGO DO JUNCO
240560,JARDIM DE PIRANHAS
130180,IPIXUNA
430980,IBIACA
291160,GOVERNADOR MANGABEIRA
170820,FORMOSO DO ARAGUAIA
291070,EUCLIDES DA CUNHA
311920,COROACI
351170,CHARQUEADA
430480,CARLOS BARBOSA
330100,CAMPOS DOS GOYTACAZES
410347,CAFEZAL DO SUL
150175,BREJO GRANDE DO ARAGUAIA
130070,BOCA DO ACRE
420530,FAXINAL DOS GUEDES
270260,FEIRA GRANDE
312540,FELICIO DOS SANTOS
430810,FELIZ
312580,FERNANDES TOURINHO
351560,FERNANDO PRESTES
160023,FERREIRA GOMES
312595,FERVEDOURO
291085,FILADELFIA
270280,FLEXEIRAS
316255,SAO JOAO DO MANHUACU
316260,SAO JOAO DO ORIENTE
211105,SAO JOAO DO PARAISO
221000,SAO JOAO DO PIAUI
241210,SAO JOAO DO SABUGI
316280,SAO JOAO EVANGELISTA
354940,SAO JOAQUIM DA BARRA
412535,SAO JORGE DO PATROCINIO
270840,SAO JOSE DA TAPERA
431845,SAO JOSE DAS MISSOES
251450,SAO JOSE DE PIRANHAS
412420,SANTO ANTONIO DO CAIUA
354810,SANTO ANTONIO DO JARDIM
316040,SANTO ANTONIO DO MONTE
412430,SANTO ANTONIO DO PARAISO
316050,SANTO ANTONIO DO RIO ABAIXO
211030,SANTO ANTONIO DOS LOPES
431780,SANTO AUGUSTO
421440,RIO DAS ANTAS
330455,RIO DE JANEIRO
421460,RIO DO OESTE
421470,RIO DOS CEDROS
421490,RIO FORTUNA
421500,RIO NEGRINHO
315590,RIO PRETO
171875,RIO SONO
421510,RODEIO
315630,RODEIRO
292710,RODELAS
412240,ROLANDIA
412250,RONCADOR
210960,ROSARIO
431640,ROSARIO DO SUL
315660,RUBIM
412270,SABAUDIA
431642,SAGRADA FAMILIA
354500,SALESOPOLIS
150620,SALINOPOLIS
354530,SALTO DE PIRAPORA
261150,QUIPAPA
251260,QUIXABA
231150,QUIXERE
354220,RANCHARIA
210945,RAPOSA
150120,BAIAO
320080,BAIXO GUANDU
520310,BALIZA
210140,BALSAS
315250,POUSO ALEGRE
150600,PRAINHA
315290,PRATAPOLIS
354130,PRESIDENTE EPITACIO
315320,PRESIDENTE JUSCELINO
431514,PRESIDENTE LUCENA
315340,PRESIDENTE OLEGARIO
210927,PRESIDENTE SARNEY
261140,PRIMAVERA
431515,PROGRESSO
412080,QUATRO BARRAS
411925,PINHAL DE SAO BENTO
330395,PINHEIRAL
292465,PINTADAS
220820,PIO IX
210870,PIO XII
231090,PIQUET CARNEIRO
353860,PIRACAIA
353870,PIRACICABA
330400,PIRAI
411940,PIRAI DO SUL
353890,PIRAJUI
315080,PIRANGA
315100,PIRANGUINHO
431455,PIRAPO
411950,PIRAQUARA
353940,PIRATININGA
315140,PITANGUI
150565,PLACAS
510185,BOM JESUS DO ARAGUAIA
510343,CURVELANDIA
510757,RONDOLANDIA
510776,SANTA RITA DO TRIVELATO
510835,VALE DE SAO DOMINGOS
521015,IPIRANGA DE GOIAS
412790,TUNEIRAS DO OESTE
315370,QUARTEL GERAL
314570,OLIVEIRA FORTES
500600,NOVA ALVORADA DO SUL
220670,NAZARE DO PIAUI
431230,MIRAGUAI
260910,MACHADOS
280330,JAPARATUBA
230550,IGUATU
170980,IPUEIRAS
520960,HEITORAI
420620,GRAVATAL
410785,FLOR DA SERRA DO SUL
220323,CURRAIS
150250,CHAVES
315217,PONTO DOS VOLANTES
315310,PRESIDENTE BERNARDES
315560,RIO PARDO DE MINAS
315600,RIO VERMELHO
315710,SALTO DA DIVISA
315840,SANTANA DE CATAGUASES
315870,SANTANA DO GARAMBEU
316200,SAO GONCALO DO SAPUCAI
320503,VARGEM ALTA
251710,VARZEA
293320,VERA CRUZ
412860,VERE
241490,VICOSA
412862,ALTO PARAISO
316910,TOLEDO
432160,TRAMANDAI
500830,TRES LAGOAS
261570,TRIUNFO
261580,TUPANATINGA
421880,TURVO
317030,UMBURATIBA
355590,URU
172093,TAIPAS DO TOCANTINS
270900,TANQUE D'ARCA
355350,TAPIRAI
120060,TARAUACA
251675,TENORIO
221100,TERESINA
312130,DESCOBERTO
430605,CRISTAL
150270,CONCEICAO DO ARAGUAIA
520520,CATURAI
311270,CAPITAO ENEAS
420257,BOM JESUS DO OESTE
210180,BENEDITO LEITE
230180,BAIXIO
310070,AGUA COMPRIDA
310163,ALFREDO VASCONCELOS
316250,SAO JOAO DEL REI
421635,SAO JOAO DO ITAPERIU
421625,SAO JOAO DO OESTE
316265,SAO JOAO DO PACUI
421640,SAO JOAO DO SUL
421650,SAO JOAQUIM
261330,SAO JOAQUIM DO MONTE
354950,SAO JOSE DA BELA VISTA
251420,SAO JOSE DA LAGOA TAPADA
292935,SAO JOSE DA VITORIA
251430,SAO JOSE DE CAIANA
316010,SANTO ANTONIO DO GRAMA
316020,SANTO ANTONIO DO ITAMBE
